location,city,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours,
Location where data was measured,City containing location,Country containing measurement in 2 letter ISO code,Name of the Pollutant being measured. Allowed values: PM25| PM10| SO2| NO2| O3| CO| BC,Latest measured value for the pollutant,The datetime at which the pollutant was measured| in ISO 8601 format,The unit the value was measured in coded by UCUM Code,Name of the source of the data,Latitude in decimal degrees. Precision >3 decimal points.,Longitude in decimal degrees. Precision >3 decimal points.,The number of hours the value was averaged over.,
Highland Reservoir -,Denver-Aurora,US,o3,0.052,2019-04-01 19:00:00+00:00,ppm,AirNow,39.5689,-104.9572,1.0,
La Casa NCORE - 4545,Denver-Aurora,US,co,0.1,2019-04-01 19:00:00+00:00,ppm,AirNow,39.7794,-105.00523,1.0,
La Casa NCORE - 4545,Denver-Aurora,US,pm25,3.1,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.7794,-105.00523,1.0,
La Casa NCORE - 4545,Denver-Aurora,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,39.7794,-105.00523,1.0,
La Casa NCORE - 4545,Denver-Aurora,US,pm10,8.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.7794,-105.00523,1.0,
La Casa NCORE - 4545,Denver-Aurora,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,39.7794,-105.00523,1.0,
La Casa NCORE - 4545,Denver-Aurora,US,no2,0.03,2019-04-01 14:00:00+00:00,ppm,AirNow,39.7794,-105.00523,1.0,
Rocky Flats - N - 16,Denver-Aurora,US,o3,0.053,2019-04-01 19:00:00+00:00,ppm,AirNow,39.9128,-105.1883,1.0,
Welch - 12400 W. Hwy,Denver-Aurora,US,o3,0.051,2019-04-01 19:00:00+00:00,ppm,AirNow,39.6389,-105.1389,1.0,
ETOWN2,Elizabethtown,US,pm25,4.4,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.7064,-85.8517,1.0,
ETOWN2,Elizabethtown,US,o3,0.043,2019-04-01 19:00:00+00:00,ppm,AirNow,37.7064,-85.8517,1.0,
Klamath Falls - Pete,Klamath Falls,US,pm25,3.2,2019-04-01 20:00:00+00:00,µg/m³,AirNow,42.190296,-121.73137,1.0,
Sand Mountain,Morehead City,US,o3,0.018,2018-09-25 14:00:00+00:00,ppm,AirNow,34.8848,-76.6203,1.0,
OKC,Oklahoma City,US,o3,0.007,2018-12-31 14:00:00+00:00,ppm,AirNow,35.4772,-97.4943,1.0,
OKC,Oklahoma City,US,no2,0.012,2018-12-31 14:00:00+00:00,ppm,AirNow,35.4772,-97.4943,1.0,
Moore,Oklahoma City,US,pm25,8.6,2019-04-01 20:00:00+00:00,µg/m³,AirNow,35.32,-97.4883,1.0,
Moore,Oklahoma City,US,o3,0.054,2019-04-01 20:00:00+00:00,ppm,AirNow,35.32,-97.4883,1.0,
Moore,Oklahoma City,US,pm10,19.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,35.32,-97.4883,1.0,
Yukon,Oklahoma City,US,o3,0.053,2019-04-01 20:00:00+00:00,ppm,AirNow,35.4794,-97.7508,1.0,
Yukon,Oklahoma City,US,no2,0.004,2017-10-31 10:00:00+00:00,ppm,AirNow,35.4794,-97.7508,1.0,
Choctaw,Oklahoma City,US,o3,0.058,2019-04-01 20:00:00+00:00,ppm,AirNow,35.4778,-97.3022,1.0,
Goldsby,Oklahoma City,US,o3,0.006,2018-12-05 14:00:00+00:00,ppm,AirNow,35.1594,-97.4728,1.0,
North OKC,Oklahoma City,US,pm25,9.6,2019-04-01 20:00:00+00:00,µg/m³,AirNow,35.6128,-97.4722,1.0,
North OKC,Oklahoma City,US,no2,0.001,2019-04-01 20:00:00+00:00,ppm,AirNow,35.6128,-97.4722,1.0,
North OKC,Oklahoma City,US,pm10,14.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,35.6128,-97.4722,1.0,
North OKC,Oklahoma City,US,o3,0.052,2019-04-01 20:00:00+00:00,ppm,AirNow,35.6128,-97.4722,1.0,
North OKC,Oklahoma City,US,so2,0.0,2019-04-01 20:00:00+00:00,ppm,AirNow,35.6128,-97.4722,1.0,
North OKC,Oklahoma City,US,co,0.0,2019-04-01 20:00:00+00:00,ppm,AirNow,35.6128,-97.4722,1.0,
Near Road OKC,Oklahoma City,US,co,0.2,2019-04-01 20:00:00+00:00,ppm,AirNow,35.502968,-97.577675,1.0,
Near Road OKC,Oklahoma City,US,pm10,28.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,35.502968,-97.577675,1.0,
Near Road OKC,Oklahoma City,US,no2,0.012,2019-04-01 20:00:00+00:00,ppm,AirNow,35.502968,-97.577675,1.0,
Near Road OKC,Oklahoma City,US,pm25,8.9,2019-04-01 20:00:00+00:00,µg/m³,AirNow,35.502968,-97.577675,1.0,
Prince Edward,PRINCE EDWARD,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,37.17,-78.31,1.0,
BONTERRE,STE GENEVIEVE,US,o3,0.047,2019-04-01 20:00:00+00:00,ppm,AirNow,37.90084,-90.42388,1.0,
STAT,State College,US,pm25,2.7,2018-06-19 13:00:00+00:00,µg/m³,AirNow,40.8114,-77.8769,1.0,
STAT,State College,US,o3,0.029,2018-08-06 13:00:00+00:00,ppm,AirNow,40.8114,-77.8769,1.0,
Penn State,State College,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,40.7208,-77.9319,1.0,
FRANKFORT,Traverse City,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,44.6169,-86.1094,1.0,
Wash. Crossing,Trenton-Ewing,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,40.3125,-74.8729,1.0,
Rider University,Trenton-Ewing,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,40.283092,-74.742645,1.0,
Rider University,Trenton-Ewing,US,pm25,2.6,2019-04-01 19:00:00+00:00,µg/m³,AirNow,40.283092,-74.742645,1.0,
Warner Robins,Warner Robins,US,pm25,6.1,2019-03-31 23:00:00+00:00,µg/m³,AirNow,32.6056,-83.5979,1.0,
Warner Robins,Warner Robins,US,pm10,12.0,2019-03-31 23:00:00+00:00,µg/m³,AirNow,32.6056,-83.5979,1.0,
HATTIEAVEN,Winston-Salem,US,pm25,5.1,2019-03-06 14:00:00+00:00,µg/m³,AirNow,36.1106,-80.2267,1.0,
HATTIEAVEN,Winston-Salem,US,so2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,36.1106,-80.2267,1.0,
HATTIEAVEN,Winston-Salem,US,pm10,9.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.1106,-80.2267,1.0,
HATTIEAVEN,Winston-Salem,US,no2,0.003,2019-04-01 19:00:00+00:00,ppm,AirNow,36.1106,-80.2267,1.0,
HATTIEAVEN,Winston-Salem,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,36.1106,-80.2267,1.0,
UNIONCROSS,Winston-Salem,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,36.0508,-80.1439,1.0,
Clemmons Middle,Winston-Salem,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,36.0261,-80.3419,1.0,
Clemmons Middle,Winston-Salem,US,pm25,6.5,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.0261,-80.3419,1.0,
Denali NPP,YUKON-KOYUKUK,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,63.7233,-148.9675,1.0,
Albany - Calapooia S,Albany-Lebanon,US,pm25,7.3,2019-04-01 20:00:00+00:00,µg/m³,AirNow,44.61569,-123.09145,1.0,
Sweet Home - Fire De,Albany-Lebanon,US,pm25,3.9,2019-04-01 20:00:00+00:00,µg/m³,AirNow,44.3958,-122.7305,1.0,
Corpus Christi Dona,Corpus Christi,US,pm25,4.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,27.811813,-97.4657,1.0,
Corpus Christi West,Corpus Christi,US,o3,0.034,2019-04-01 19:00:00+00:00,ppm,AirNow,27.765335,-97.43425,1.0,
Corpus Christi Tulos,Corpus Christi,US,o3,0.03,2019-04-01 19:00:00+00:00,ppm,AirNow,27.8333,-97.5558,1.0,
Bristol,Elkhart-Goshen,US,o3,0.042,2019-04-01 19:00:00+00:00,ppm,AirNow,41.7178,-85.8247,1.0,
Elkhart-Prairie St.,Elkhart-Goshen,US,pm25,13.8,2016-03-13 05:00:00+00:00,µg/m³,AirNow,41.656944,-85.96833,1.0,
Elkhart-Prairie St.,Elkhart-Goshen,US,bc,2.05,2019-04-01 19:00:00+00:00,µg/m³,AirNow,41.656944,-85.96833,1.0,
Palisade Ozone,Grand Junction,US,o3,0.044,2019-04-01 17:00:00+00:00,ppm,AirNow,39.1306,-108.3139,1.0,
Grand Junction - Pit,Grand Junction,US,co,0.1,2019-04-01 19:00:00+00:00,ppm,AirNow,39.0636,-108.5611,1.0,
Grand Junction - Pow,Grand Junction,US,pm10,5.0,2017-05-15 19:00:00+00:00,µg/m³,AirNow,39.0636,-108.5611,1.0,
Grand Junction - Pow,Grand Junction,US,pm25,3.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.0636,-108.5611,1.0,
NWBLMFLD,Jefferson City,US,o3,0.048,2019-04-01 20:00:00+00:00,ppm,AirNow,38.70608,-92.09308,1.0,
MIDAIR,Middlesborough,US,o3,0.046,2019-04-01 18:00:00+00:00,ppm,AirNow,36.6081,-83.7369,1.0,
60 Near Road,SAN BERNARDINO,US,no2,0.032,2019-04-01 19:00:00+00:00,ppm,AirNow,34.0309,-117.6174,1.0,
60 Near Road,SAN BERNARDINO,US,pm25,51.0,2018-06-08 16:00:00+00:00,µg/m³,AirNow,34.0309,-117.6174,1.0,
Lucerne Valley,SAN BERNARDINO,US,pm10,20.0,2018-06-27 20:00:00+00:00,µg/m³,AirNow,34.4101,-116.906876,1.0,
Ontario Near Road,SAN BERNARDINO,US,co,0.22,2019-04-01 19:00:00+00:00,ppm,AirNow,34.068115,-117.525795,1.0,
Ontario Near Road,SAN BERNARDINO,US,no2,0.024,2019-04-01 19:00:00+00:00,ppm,AirNow,34.068115,-117.525795,1.0,
MA,Salt Lake City,US,o3,0.004,2019-02-01 13:00:00+00:00,ppm,AirNow,40.712063,-112.11112,1.0,
MA,Salt Lake City,US,so2,0.0,2019-02-01 13:00:00+00:00,ppm,AirNow,40.712063,-112.11112,1.0,
MA,Salt Lake City,US,pm25,23.7,2019-02-01 13:00:00+00:00,µg/m³,AirNow,40.712063,-112.11112,1.0,
MA,Salt Lake City,US,no2,0.029,2019-02-01 13:00:00+00:00,ppm,AirNow,40.712063,-112.11112,1.0,
NR,Salt Lake City,US,no2,0.007,2019-04-01 19:00:00+00:00,ppm,AirNow,40.66284,-111.901794,1.0,
NR,Salt Lake City,US,o3,0.043,2019-04-01 19:00:00+00:00,ppm,AirNow,40.66284,-111.901794,1.0,
NR,Salt Lake City,US,pm25,16.6,2019-01-31 16:00:00+00:00,µg/m³,AirNow,40.66284,-111.901794,1.0,
NR,Salt Lake City,US,co,0.3,2019-04-01 19:00:00+00:00,ppm,AirNow,40.66284,-111.901794,1.0,
Hawthorne,Salt Lake City,US,pm25,0.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,40.7335,-111.8717,1.0,
Hawthorne,Salt Lake City,US,no2,0.004,2019-04-01 19:00:00+00:00,ppm,AirNow,40.7335,-111.8717,1.0,
Hawthorne,Salt Lake City,US,so2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,40.7335,-111.8717,1.0,
Hawthorne,Salt Lake City,US,co,0.1,2019-04-01 19:00:00+00:00,ppm,AirNow,40.7335,-111.8717,1.0,
Hawthorne,Salt Lake City,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,40.7335,-111.8717,1.0,
Hawthorne,Salt Lake City,US,pm10,6.0,2016-04-26 18:00:00+00:00,µg/m³,AirNow,40.7335,-111.8717,1.0,
Rose Park,Salt Lake City,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,40.7955,-111.9309,1.0,
Rose Park,Salt Lake City,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,40.7955,-111.9309,1.0,
Rose Park,Salt Lake City,US,no2,0.003,2019-04-01 19:00:00+00:00,ppm,AirNow,40.7955,-111.9309,1.0,
Rose Park,Salt Lake City,US,co,0.0,2019-04-01 16:00:00+00:00,ppm,AirNow,40.7955,-111.9309,1.0,
Rose Park,Salt Lake City,US,pm25,4.6,2019-04-01 19:00:00+00:00,µg/m³,AirNow,40.7955,-111.9309,1.0,
Copper View,Salt Lake City,US,co,0.0,2019-04-01 17:00:00+00:00,ppm,AirNow,40.598057,-111.894165,1.0,
Copper View,Salt Lake City,US,pm25,2.3,2019-04-01 19:00:00+00:00,µg/m³,AirNow,40.598057,-111.894165,1.0,
Copper View,Salt Lake City,US,no2,0.004,2019-04-01 19:00:00+00:00,ppm,AirNow,40.598057,-111.894165,1.0,
Copper View,Salt Lake City,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,40.598057,-111.894165,1.0,
Copper View,Salt Lake City,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,40.598057,-111.894165,1.0,
TRURO,Barnstable Town,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,41.9756,-70.0239,1.0,
Juarez 20 30 Club,CHIHUAHUA STATE,US,co,0.9,2017-12-26 03:00:00+00:00,ppm,AirNow,31.735556,-106.459724,1.0,
Juarez 20 30 Club,CHIHUAHUA STATE,US,o3,0.0,2018-01-26 01:00:00+00:00,ppm,AirNow,31.735556,-106.459724,1.0,
Albemarle HS,Charlottesville,US,pm25,4.1,2016-05-11 14:00:00+00:00,µg/m³,AirNow,38.0766,-78.504,1.0,
Albemarle HS,Charlottesville,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,38.0766,-78.504,1.0,
FAIRHOPE,Daphne-Fairhope,US,o3,0.045,2019-04-01 18:00:00+00:00,ppm,AirNow,30.4889,-87.8706,1.0,
GPORT YC,Gulfport-Biloxi,US,pm25,6.7,2019-04-01 20:00:00+00:00,µg/m³,AirNow,30.39,-89.0497,1.0,
GPORT YC,Gulfport-Biloxi,US,o3,0.049,2019-04-01 20:00:00+00:00,ppm,AirNow,30.39,-89.0497,1.0,
WAVELAND,Gulfport-Biloxi,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,30.3008,-89.3958,1.0,
WAVELAND,Gulfport-Biloxi,US,pm25,5.8,2019-04-01 19:00:00+00:00,µg/m³,AirNow,30.3008,-89.3958,1.0,
Kihei, Maui,Kahului-Wailuku,US,pm25,6.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,20.7808,-156.4461,1.0,
DURHAM,Lewiston-Auburn,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,43.97445,-70.12489,1.0,
Lewiston,Lewiston-Auburn,US,pm25,5.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,44.089355,-70.214134,1.0,
SPARTAN - Mammoth Cave,Mammoth Cave NP,US,pm25,7.1,2014-08-12 20:00:00+00:00,µg/m³,Spartan,37.132,-86.148,1.0,
Nipomo Mesa CDF,SAN LUIS OBISPO,US,pm10,24.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,35.04676,-120.58777,1.0,
Nipomo Mesa CDF,SAN LUIS OBISPO,US,pm25,2.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,35.04676,-120.58777,1.0,
Heritage Ranch (temp,SAN LUIS OBISPO,US,pm25,4.0,2018-05-29 15:00:00+00:00,µg/m³,AirNow,35.743477,-120.877235,1.0,
San Luis Obispo - Hi,SAN LUIS OBISPO,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,35.25639,-120.66889,1.0,
San Luis Obispo - Hi,SAN LUIS OBISPO,US,pm10,17.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,35.25639,-120.66889,1.0,
San Luis Obispo - Hi,SAN LUIS OBISPO,US,pm25,6.0,2019-04-01 18:00:00+00:00,µg/m³,AirNow,35.25639,-120.66889,1.0,
Essex,Baltimore-Towson,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,39.310833,-76.47444,1.0,
Essex,Baltimore-Towson,US,co,0.1,2019-04-01 19:00:00+00:00,ppm,AirNow,39.310833,-76.47444,1.0,
Essex,Baltimore-Towson,US,no2,0.003,2019-04-01 19:00:00+00:00,ppm,AirNow,39.310833,-76.47444,1.0,
Essex,Baltimore-Towson,US,o3,0.051,2019-04-01 19:00:00+00:00,ppm,AirNow,39.310833,-76.47444,1.0,
Aldino,Baltimore-Towson,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,39.5633,-76.2039,1.0,
Furley,Baltimore-Towson,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,39.3331,-76.55,1.0,
Oldtown,Baltimore-Towson,US,pm25,0.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.2981,-76.6047,1.0,
Oldtown,Baltimore-Towson,US,no2,0.003,2019-04-01 19:00:00+00:00,ppm,AirNow,39.2981,-76.6047,1.0,
Padonia,Baltimore-Towson,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,39.462,-76.6316,1.0,
Padonia,Baltimore-Towson,US,pm25,1.0,2019-04-01 18:00:00+00:00,µg/m³,AirNow,39.462,-76.6316,1.0,
Edgewood,Baltimore-Towson,US,pm25,2.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.41,-76.2967,1.0,
Edgewood,Baltimore-Towson,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,39.41,-76.2967,1.0,
Glen Burnie,Baltimore-Towson,US,o3,0.051,2019-04-01 19:00:00+00:00,ppm,AirNow,39.1694,-76.6281,1.0,
Davidsonville,Baltimore-Towson,US,o3,0.035,2016-03-25 12:00:00+00:00,ppm,AirNow,38.9025,-76.6531,1.0,
Riviera Beach,Baltimore-Towson,US,so2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,39.158882,-76.51137,1.0,
South Carroll,Baltimore-Towson,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,39.4442,-77.0417,1.0,
White Pine,Boise City-Nampa,US,o3,0.022,2019-04-01 19:00:00+00:00,ppm,AirNow,43.577602,-116.178154,1.0,
Boise Eastman,Boise City-Nampa,US,co,0.4,2019-04-01 19:00:00+00:00,ppm,AirNow,43.61638,-116.20382,1.0,
Boise Fire Station,Boise City-Nampa,US,pm10,20.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,43.61889,-116.21361,1.0,
Nampa Fire Station,Boise City-Nampa,US,pm10,11.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,43.58031,-116.562675,1.0,
Nampa Fire Station,Boise City-Nampa,US,pm25,-1.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,43.58031,-116.562675,1.0,
St. Lukes Meridian,Boise City-Nampa,US,pm25,1.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,43.6007,-116.347855,1.0,
St. Lukes Meridian,Boise City-Nampa,US,so2,0.001,2018-12-21 17:00:00+00:00,ppm,AirNow,43.6007,-116.347855,1.0,
St. Lukes Meridian,Boise City-Nampa,US,co,0.15,2019-04-01 19:00:00+00:00,ppm,AirNow,43.6007,-116.347855,1.0,
St. Lukes Meridian,Boise City-Nampa,US,o3,0.036,2019-04-01 19:00:00+00:00,ppm,AirNow,43.6007,-116.347855,1.0,
Canton,Canton-Massillon,US,pm25,7.4,2019-04-01 19:00:00+00:00,µg/m³,AirNow,40.800716,-81.373,1.0,
Canton,Canton-Massillon,US,co,0.2,2019-04-01 19:00:00+00:00,ppm,AirNow,40.800716,-81.373,1.0,
Alliance,Canton-Massillon,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,40.931396,-81.12352,1.0,
Brewster,Canton-Massillon,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,40.712776,-81.598335,1.0,
Canton - Malone Coll,Canton-Massillon,US,o3,0.043,2019-04-01 19:00:00+00:00,ppm,AirNow,40.828053,-81.378334,1.0,
Carlsbad,Carlsbad-Artesia,US,no2,0.002,2019-04-01 19:00:00+00:00,ppm,AirNow,32.38,-104.2622,1.0,
Carlsbad,Carlsbad-Artesia,US,o3,0.056,2019-04-01 19:00:00+00:00,ppm,AirNow,32.38,-104.2622,1.0,
THOMAS,Champaign-Urbana,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,40.244953,-88.18818,1.0,
Bondville,Champaign-Urbana,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,40.0519,-88.3724,1.0,
Bondville,Champaign-Urbana,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,40.0519,-88.3724,1.0,
Bondville,Champaign-Urbana,US,co,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,40.0519,-88.3724,1.0,
Manitou Springs,Colorado Springs,US,o3,0.056,2019-04-01 19:00:00+00:00,ppm,AirNow,38.853096,-104.90128,1.0,
Colorado College,Colorado Springs,US,pm25,2.6,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.848,-104.8286,1.0,
Colorado Springs - H,Colorado Springs,US,so2,0.002,2019-04-01 19:00:00+00:00,ppm,AirNow,38.830894,-104.83924,1.0,
Colorado Springs - H,Colorado Springs,US,co,0.2,2019-04-01 19:00:00+00:00,ppm,AirNow,38.830894,-104.83924,1.0,
Colorado Springs - U,Colorado Springs,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,38.9583,-104.8167,1.0,
Pocono,East Stroudsburg,US,o3,0.039,2018-04-18 17:00:00+00:00,ppm,AirNow,41.0831,-75.3283,1.0,
Pocono,East Stroudsburg,US,pm25,3.0,2018-04-06 10:00:00+00:00,µg/m³,AirNow,41.0831,-75.3283,1.0,
Hanford - S. Irwin S,Hanford-Corcoran,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,36.3144,-119.6436,1.0,
Hanford - S. Irwin S,Hanford-Corcoran,US,pm10,131.0,2017-12-13 16:00:00+00:00,µg/m³,AirNow,36.3144,-119.6436,1.0,
Hanford - S. Irwin S,Hanford-Corcoran,US,pm25,53.0,2017-12-13 16:00:00+00:00,µg/m³,AirNow,36.3144,-119.6436,1.0,
Ogden #2,Ogden-Clearfield,US,pm25,3.4,2019-04-01 19:00:00+00:00,µg/m³,AirNow,41.2064,-111.9752,1.0,
Ogden #2,Ogden-Clearfield,US,no2,0.003,2019-04-01 19:00:00+00:00,ppm,AirNow,41.2064,-111.9752,1.0,
Ogden #2,Ogden-Clearfield,US,pm10,4.0,2019-02-01 15:00:00+00:00,µg/m³,AirNow,41.2064,-111.9752,1.0,
Ogden #2,Ogden-Clearfield,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,41.2064,-111.9752,1.0,
Ogden #2,Ogden-Clearfield,US,co,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,41.2064,-111.9752,1.0,
Harrisville,Ogden-Clearfield,US,no2,0.002,2019-04-01 19:00:00+00:00,ppm,AirNow,41.3028,-111.9883,1.0,
Harrisville,Ogden-Clearfield,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,41.3028,-111.9883,1.0,
Branch Street,ST. LOUIS (CITY),US,pm25,9.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,38.65643,-90.18977,1.0,
Branch Street,ST. LOUIS (CITY),US,pm10,16.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,38.65643,-90.18977,1.0,
SAULT STE MARIE,Sault Ste. Marie,US,pm25,8.0,2019-02-28 20:00:00+00:00,µg/m³,AirNow,46.49361,-84.3642,1.0,
SAULT STE MARIE,Sault Ste. Marie,US,o3,0.035,2018-10-13 20:00:00+00:00,ppm,AirNow,46.49361,-84.3642,1.0,
Audubon C38,Austin-Round Rock,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,30.483168,-97.8723,1.0,
Audubon C38,Austin-Round Rock,US,pm25,2.6,2017-11-14 20:00:00+00:00,µg/m³,AirNow,30.483168,-97.8723,1.0,
Austin Northwest C3,Austin-Round Rock,US,pm25,2.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,30.3542,-97.76,1.0,
Austin Northwest C3,Austin-Round Rock,US,o3,0.041,2019-04-01 19:00:00+00:00,ppm,AirNow,30.3542,-97.76,1.0,
Austin Webberville R,Austin-Round Rock,US,pm25,18.5,2016-09-20 13:00:00+00:00,µg/m³,AirNow,30.2633,-97.7131,1.0,
LNA,Birmingham-Hoover,US,so2,-0.001,2018-12-21 18:00:00+00:00,ppm,AirNow,33.0928,-86.8072,1.0,
LEEDS,Birmingham-Hoover,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,33.5453,-86.5492,1.0,
LEEDS,Birmingham-Hoover,US,pm25,4.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,33.5453,-86.5492,1.0,
WYLAM,Birmingham-Hoover,US,pm25,4.3,2019-04-01 19:00:00+00:00,µg/m³,AirNow,33.4997,-86.9242,1.0,
WYLAM,Birmingham-Hoover,US,pm10,12.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,33.4997,-86.9242,1.0,
CORNER,Birmingham-Hoover,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,33.8017,-86.9425,1.0,
CORNER,Birmingham-Hoover,US,pm25,2.9,2019-04-01 19:00:00+00:00,µg/m³,AirNow,33.8017,-86.9425,1.0,
HELENA,Birmingham-Hoover,US,o3,0.046,2019-04-01 18:00:00+00:00,ppm,AirNow,33.3169,-86.825,1.0,
HOOVER,Birmingham-Hoover,US,pm25,15.5,2019-01-02 15:00:00+00:00,µg/m³,AirNow,33.3864,-86.8167,1.0,
HOOVER,Birmingham-Hoover,US,o3,0.003,2017-11-01 08:00:00+00:00,ppm,AirNow,33.3864,-86.8167,1.0,
MCADORY,Birmingham-Hoover,US,pm25,1.8,2019-04-01 19:00:00+00:00,µg/m³,AirNow,33.3311,-87.0036,1.0,
MCADORY,Birmingham-Hoover,US,o3,0.052,2019-04-01 19:00:00+00:00,ppm,AirNow,33.3311,-87.0036,1.0,
TARRANT,Birmingham-Hoover,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,33.5783,-86.7739,1.0,
NO. BHAM,Birmingham-Hoover,US,pm10,25.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,33.5531,-86.815,1.0,
NO. BHAM,Birmingham-Hoover,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,33.5531,-86.815,1.0,
NO. BHAM,Birmingham-Hoover,US,pm25,5.7,2018-08-29 23:00:00+00:00,µg/m³,AirNow,33.5531,-86.815,1.0,
FAIRFIELD,Birmingham-Hoover,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,33.4856,-86.915,1.0,
Shuttlesworth,Birmingham-Hoover,US,pm10,9.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,33.565277,-86.79639,1.0,
Shuttlesworth,Birmingham-Hoover,US,pm25,3.8,2019-04-01 19:00:00+00:00,µg/m³,AirNow,33.565277,-86.79639,1.0,
Crystal River Preser,Homosassa Springs,US,pm25,5.2,2019-04-01 19:00:00+00:00,µg/m³,AirNow,28.958372,-82.6431,1.0,
Crystal River Preser,Homosassa Springs,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,28.958372,-82.6431,1.0,
KALAMAZOO,Kalamazoo-Portage,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,42.2781,-85.5419,1.0,
